question,answer,contexts,latency_seconds
What is the pricing for email marketing on Wix?,I don't know.,"[""Email Marketing: Using Wix Email Marketing for Free\nImportant:This article refers to the email marketing plans. If you have an existing Ascend by Wix plan, your monthly balance is still determined by the number of campaigns you send a month. Learn more about your balance if you are an existing Ascend by Wix customer.Note:Website premium plans do not include email marketing advanced features. If you want access to more email marketing tools, upgrade your marketing email plan.Create and send email campaigns for free, using ready-to-go templates or designs you've created from scratch. Using Wix Email Marketing for free includes:\nDrag and drop editor to easily create and edit your email templates. Designer-made templates to engage your recipients. Automated emails that are sent to the right re"", ""Wix Stores: Creating and Sending an Email Marketing Campaign\nSpread the word about your products and promotions! Wix Email Marketing allows you to send beautiful emails to your contacts.Choose one of our stunning email templates, select what you want to promote, and we'll get you started by automatically adding text and images. Edit the email to get it just the way you like it, or send it as is.\xa0\xa0Start by choosing what kind of campaign you want to create:Create an email marketing campaign for a product\nGo to Products in your site's dashboard. Click to select the product you want to promote. Click\xa0Promote this product on the right.\n Click\xa0Create Email Campaign.Create an email marketing campaign for a category, sale, or discount\nGo to Email Marketing on your site's dashboard. Select a templa"", ""Pricing Plans: Managing Notifications You Send and Receive\nImportant:The article below discusses the Wix subscriptions app, Pricing Plans. If you're looking for information about upgrading your site with Wix Premium plans, please check\xa0this article.The Pricing Plans app sends notifications to keep you and your clients informed about any updates. You can choose what notifications your clients receive and also set the notifications you (the site owner) receive and how you receive them: by email, dashboard notification, or desktop notification.In this article, learn more about:\nManaging the notifications you send to clients Managing the notifications you receiveManaging the notifications you send to clientsWhen you add the Pricing Plans app, it comes with 5 automated email notifications for y""]",4.36770486831665
Im inquiring about the duration for Wix payment verification for my account.,The duration for Wix Payment verification is 30 days from the time of the first transaction on your site.,"['e content. In some cases, we may need your cooperation in order to complete the verification process. From the time of the first transaction on your site, you have 30 days to complete your account setup or verification process. If you do not complete these processes within 30 days, your Wix Payments account will be suspended and you will not be able to accept payments through your site.\xa0ActiveYou have connected your Wix Payments account and your site is accepting payments. You are all set to receive weekly payouts to your bank account when applicable. \n\nNote: After your account is active, you may still be required to go through the verification process.\xa0SuspendedYou have not completed account setup or verification process within 30 days as required. You can reactivate your account by compl', ' government issued photo ID and a copy of your bank statement. These need to be uploaded to your Wix Payments Dashboard to verify your identity. This may take up to 7 business days.\xa0If you do not complete your account setup within 30 days, we will be required to suspend your Wix Payments account. Additionally, if you do not complete the setup within 60 days, any payment processed through Wix Payments will be refunded to your customers.For more information, see the Wix Payments, Adyen, Stripe United States and Stripe Canada Terms and Conditions for the following countries: Austria, Belgium, Canada, Finland, Germany, Ireland, Italy, Lithuania, Netherlands, Portugal, Spain, Switzerland, United Kingdom and the United States.\xa0Verification checklistIn addition to meeting the requirements below, ', ""Wix Payments: Receiving Your First Payout\nEvery payment you accept through Wix Payments must be processed and scheduled before we can send it to your bank account.Your first payout can only be scheduled once your Wix Payments account is successfully verified. After receiving your first payment, it's available for payout within an average of 7 days.You can see when your payout is scheduled to be sent directly from the Payouts area in your Wix Payments dashboard. Once sent, it can take between 3-5 business days for the payout to reach your bank account.For future payouts, you have the option to select a schedule (daily, weekly, monthly) that fits your needs.Notes:\nIncomplete Wix Payments account verification may delay the timing of your first payout. If you have multiple payment methods acti""]",7.713111877441406
Im inquiring about the refund policy for canceling my Premium Light account.,I don't know.,"[""Requesting a Refund for a Premium or Studio Plan\nWix offers a 14-day, money-back guarantee for new Premium or Studio site plans.\xa0If you purchased your site plan within the last 14 days, you're eligible for a full refund.\xa0Eligibility for a refundThe 14-day refund policy only applies to new Premium or Studio plans. The refund policy does not apply if:\nYou are requesting a refund for a plan renewal. You are requesting a refund for the upgrade of an existing plan.If you do not meet the requirements for the 14-day refund policy, but you believe you still deserve a refund, contact us and we'll review your request.\xa0Request process for a refundCancel your site plan within the first 14 days of purchasing it to receive a full refund. There's no need to submit a request, simply click the button below"", 'fund to close this message without refunding.  Individually paid sessions (with cancellation fee)\n(Optional) Tap the Apply cancellation fee checkbox to charge a cancellation fee. (Optional) Tap the Notify client with an email checkbox and add a message for your customer. Tap Cancel Session at the bottom of the screen. (Optional) Tap the Total fee to edit the cancellation fee. \xa0\nNote: You cannot charge more than the fee stated in the policy. Tap Confirm Fee & Continue. Tap the More Actions icon \xa0 at the top of the screen. Tap Issue refund.\xa0 (Optional) Tap\xa0Edit\xa0Amount\xa0to offer partial refunds.\n    \nEnter the relevant amount you want to refund. Tap\xa0Apply.   Tap\xa0Next. (Optional) Select the reason you provided a refund from the\xa0Refund Reason\xa0drop-down. (Optional) Notify your customer:\n    \nEnab', ""fee. \xa0\nNote: You cannot charge more than the fee stated in the policy Click Confirm Fee & Continue. Click View Order.\xa0 Click Issue refund.\xa0 Enter the refund details:\n    \nRefund amount: Enter the amount to refund your client. Reason for Refund (optional): Select a reason for this refund.\nNote:\xa0Your answer appears only in the order's activity section. Send a confirmation email to customer: Send your customer an email confirming the refund and amount.\xa0 Add a personal note in the email (optional) : Add a personal note to your customer\xa0   Click Continue. Click Mark as Refunded.\nNote:\xa0This cannot be undone.\xa0Sessions paid using a plan\n(Optional)Select the Apply cancellation fee checkbox to charge a cancellation fee. (Optional) Select the Send cancelation email checkbox and add a message for your""]",4.552510976791382
Im interested in finding a Wix Partner to help redesign and update my existing website.,You're looking for a Wix Professional to help redesign and update your existing website. I don't know.,"['Hiring a Wix Professional\nHire a Wix Professional that fits your style and budget to create or enhance your web presence. Wix Professionals are certified freelancers and agencies that you can get matched with in the Wix Marketplace. You can submit a project request to get matched with a suitable Wix Professional or search for a specific freelancer or agency that meets your needs.Tell me more about the services offered by Wix ProfessionalsWix Professionals in the Wix Marketplace offer the following services:\nWeb Design: Get your Wix site looking exactly the way you want it by hiring a web designer.\xa0 Small Tasks: Get specific tasks on your website completed, such as connecting a domain, setting up business email, installing apps and more.\xa0 Online Store: Get an online store created to showcas', ""Getting Started with Wix\nWelcome to Wix - you’ve come to the right place. Whether you're a business owner, a creative professional, or someone looking to establish an online presence, Wix offers an intuitive website builder that empowers you to bring your vision to life.We offer so much more than just a beautiful website. Manage your entire business from your Wix account, including your contacts, products, services and sales. Promote your business using business emails, social posts and stay up-to-date with your site's analytics.Follow the steps below to get started on your Wix journey.Step 1 | Create a free accountWix is 100% free to sign up. You can create a fully functioning website and manage your business without needing to pay a cent. You can also create as many sites as you want in "", 'Wix Offices Around the World\nWix is a world class website builder - available in 17 languages - that lets you create the website you want. We have over 200 million users in 190 countries.Currently, Wix has over 5000 employees. We’re building stunning, professional and innovative features for your website and providing exceptional customer support.\xa0Find us all over the world!\nIsrael\xa0\n    \nTel Aviv Beer Sheba\xa0 Haifa   USA\n    \nNew York Miami\xa0 Los Angeles Denver\xa0 Phoenix Cedar Rapids   Lithuania\xa0\n    \nVilnius   Germany\xa0\n    \nBerlin\xa0   Brazil\xa0\n    \nSao Paulo\xa0   Ukraine\xa0\n    \nDnipro Kyiv Lviv   Ireland\n    \nDublin   India\n    \nNew Delhi   Canada\n    \nVancouver   Japan\n    \nTokyo   Poland\n    \nKrakow   UK\n    \nLondon   Singapore\n    \nSingapore  Learn more about us.']",10.966766595840454
Im looking to create an automation for a standard Wix form.,I don't know.,"['Wix Forms: Creating Automated Responses for Form Submissions\nCreate automations for each form submission on your site. Send ""thank you"" emails to your visitors who submit a form, create a new task for yourself or a team member, send a chat message and much more.Wix Forms automatically comes with recommended automations you can activate or customize to fit your needs.\xa0Note:When creating or editing an automation, you\'ll see 2 Wix Forms triggers. The blue icon represents the new Wix Forms; The red icon is for old Wix Forms. Learn about old and new Wix FormsTo create an automation for your form:New FormsOld Forms\nGo to Automations\xa0in your site\'s dashboard. \ufeffClick\xa0+ New Automation. Click\xa0+ Start from Scratch.\nNote:\xa0To use a suggested automation, search for a keyword (e.g. ""forms"") and select fr', 'e them using the options available to suit your needs.\xa0 Click Activate.\xa0Note: Alternatively, click Explore More Automations to see additional templates, or click Create your own to create one from scratch. Learn more about creating a new automation using Wix Automations.\xa0Tip:Click here to setup or edit your additional business information such as contact information, basic information, and the location of your business.', ""Wix Automations: Creating Automations for CMS Form Submissions\nUse Wix Automations to ensure that all submissions you receive from custom CMS (Content Management System) forms are handled appropriately. This automation works with any CMS forms created with input elements. Choose from a variety of actions such as running Velo code, sending data via webhooks, or connecting third-party apps such as Google Sheets and Zapier. You can also automate more basic actions like sending or receiving emails, creating or updating contacts, and more.\xa0Before you begin: \nMake sure to add the CMS to your site, if you haven't already.\xa0 Make sure to create a custom form with input elements that submit to a CMS collection.\xa0In this article, learn more about:\nCreating an automation for CMS custom form submissions""]",8.079074144363403
"I would like to know how to customize the content in automated emails for Wix Bookings (confirmation, cancellation and reminders for users)","To customize the content in automated emails for Wix Bookings (confirmation, cancellation, and reminders for users), you can follow these steps:

1. Go to Booking Settings in your site's dashboard.
2. Click Emails & SMS notifications.
3. Hover over the automation you want to customize.
4. Click Edit next to the automation.

For confirmation emails:
- Scroll down to Action 1
- Choose ""Manage details""
- Click Edit under Manage details

You can then edit the content and design of these emails according to your requirements.","['Wix Bookings Request: Customizing Emails to Clients Without Using Automations\nWe are excited to announce that you can now customize the content and design for outgoing emails (confirmation, cancelation, reminder). You can also now add email attachments.\xa0', "" welcome your guests.With Wix Hotels by HotelRunner, you can customize the following email templates:\nInformation email content: The first email guests receive after they make their initial booking. Modification email content: The email guests receive after they make any changes to their booking.\xa0 Cancelation email content: The email guests receive after they cancel their booking. Confirmation notification email content: The email guests receive after they confirm their reservation. This email can also be sent manually by your staff members if guests require additional confirmation or did not receive their initial confirmation email for any reason.\xa0To customize your automated emails:\nGo to Email Templates in your site's dashboard. Click Edit next to the email template you want to customize"", ""ur clients.\xa0Notes:\nYou can only customize or edit certain parts of the pre-installed email automations. This is to ensure uninterrupted delivery of important session information to your clients.\xa0 The main image in your automated emails is the same as the image you select when creating a service.\xa0 Learn more about customizing your automated Wix emails.\xa0To customize your outbound client emails:\nGo to Booking Settings\xa0in your site's dashboard. Click\xa0Emails & SMS notifications. Hover over the automation you want to customize.\xa0 Click Edit next to the automation.\xa0 (For reminder emails only) Click Edit next to Timing and adjust the timing of emails.\xa0 Scroll down to Action 1 and choose what you want to customize:Manage details\nClick Edit under Manage details.\xa0 Click the More Actions icon  and sele""]",11.91884708404541
"I would like to know how to customize the text in automated emails for Wix Bookings (confirmation, cancellation and reminders for users)","You can customize the text in automated emails for Wix Bookings by editing the pre-installed templates in your site's dashboard. Specifically, you can:

- Edit the Information email content to change the information guests receive after they make their initial booking.
- Edit the Modification email content to change the changes made to a guest's booking.
- Edit the Cancelation email content to cancel a guest's booking.

You can also add custom text and modify existing text in these templates.","["" welcome your guests.With Wix Hotels by HotelRunner, you can customize the following email templates:\nInformation email content: The first email guests receive after they make their initial booking. Modification email content: The email guests receive after they make any changes to their booking.\xa0 Cancelation email content: The email guests receive after they cancel their booking. Confirmation notification email content: The email guests receive after they confirm their reservation. This email can also be sent manually by your staff members if guests require additional confirmation or did not receive their initial confirmation email for any reason.\xa0To customize your automated emails:\nGo to Email Templates in your site's dashboard. Click Edit next to the email template you want to customize"", ""ur clients.\xa0Notes:\nYou can only customize or edit certain parts of the pre-installed email automations. This is to ensure uninterrupted delivery of important session information to your clients.\xa0 The main image in your automated emails is the same as the image you select when creating a service.\xa0 Learn more about customizing your automated Wix emails.\xa0To customize your outbound client emails:\nGo to Booking Settings\xa0in your site's dashboard. Click\xa0Emails & SMS notifications. Hover over the automation you want to customize.\xa0 Click Edit next to the automation.\xa0 (For reminder emails only) Click Edit next to Timing and adjust the timing of emails.\xa0 Scroll down to Action 1 and choose what you want to customize:Manage details\nClick Edit under Manage details.\xa0 Click the More Actions icon  and sele"", 'Wix Bookings Request: Customizing Emails to Clients Without Using Automations\nWe are excited to announce that you can now customize the content and design for outgoing emails (confirmation, cancelation, reminder). You can also now add email attachments.\xa0']",6.943931341171265
Im looking to set up an option for free shipping when the customer buys more.,"To offer customers more than one option using the same type of shipping, you can create a Flat Rate or Rate by Weight rule. You will need to set up a separate shipping option for each rate and make sure it is selected in the Shipping & fulfillment settings.","['offer free shipping on orders above a specific price:\n        \nTap to enable the Offer free Shipping toggle. Enter the price above which shipping is free and tap Done.\nNote: If you create additional shipping services (e.g. priority shipping), this checkbox must be selected and the amount specified to apply to each service. Tap Save.     (Optional) Create an additional delivery option (e.g. Express Shipping) by tapping + Add Delivery Option and following the instructions in step 5 above.\xa0 (Optional) Add a handling fee:\n    \nTap Add next to Handling Fee.\xa0 Enter the fee amount. Tap Save.\xa0   Tap Save. Tap Save again.Set up store pickupYou can set up store pickup (curbside pickup) as the only delivery option, or in addition to another shipping option, such as free shipping.\xa0To set store pickup ', 'Tips:\nTo offer multiple delivery options which include a free option, select a rule (e.g. Flat Rate) and make one of the options free (e.g. Standard Shipping at $0, Express Shipping at $8). You can display shipping options to your customers in the cart. Learn How\xa0', "" offer customers more than one option using the same type of shipping (e.g. Standard shipping at $5 and Express shipping at $8.). More on that in step 3 below.\xa0To set up a single shipping option:\nGo to the Shipping & fulfillment settings in your site's dashboard Click Edit Shipping Rule.  Select a rule from the drop-down:\xa0Free shippingThere is no shipping charge. Offering free shipping (at least locally) can be a selling point for customers. It also simplifies shipping for you and your customer. You can either absorb the shipping cost or add it onto your product prices.\xa0Flat RateYou charge the same shipping rate for all purchases. Suitable for stores that sell products of similar weight and price (e.g. a store that sells only t-shirts).\xa0Rate by WeightYou charge different shipping rates for""]",6.594820022583008
"Im not seeing a payment reflected in my Chase account from a payout through Wix. The payout status is fine, and it has been 4 days since it was sent.",I don't know.,"['Wix Payments: Failed Payout\nPayouts from Wix Payments are automatically transferred to your bank account on a daily, weekly, or monthly basis. \xa0When a payout does not reach your bank account, it appears in your Payouts dashboard as Failed. The payout - along with any other funds that have finished processing -\xa0 are then placed On Hold until the issue blocking your payout is identified and resolved. Once the issue is resolved, the funds will be included in your next scheduled payout.There are many reasons why a payout may fail, such as incorrect bank account details, or even your bank changing ownership. Click on the payout in your Wix Payments dashboard to see any known details about the failed transaction. You will be able to see the issue and we’ll provide you with instructions on how to', ' are decided by the credit card provider / bank, and not by Wix. Funds Transfer: If your account has a negative balance, Wix may claim back those funds once they become available. Or, if for any reason, Wix needs to make a positive adjustment in your account, these funds will be transferred to you.Transaction StatusesDepending on the type of transaction, the transaction may have one of the following statuses:\nPending: The transaction was approved, but the funds are not yet available for payout. Successful: The transaction was approved and the funds are available for payout. Pending Refund: The debit transaction (e.g. refund / chargeback) was approved, but the funds have not\xa0been debited from your account.\xa0 Refunded: The debit transaction (e.g. refund / chargeback) was approved and funds we', ""Wix Payments: Viewing Your Payouts\nView information about previous and upcoming payouts (transfers from Wix Payments to your bank account), as well as detailed information about each payment.It may take up to 3-5 business days for the funds to reach your bank account after being processed, depending on your financial institution.\xa0To view your payouts:\nGo to Payouts in your site's dashboard. (Optional) Click on a payout to see more details about that payout.Tips:\nLearn more about payouts. You can still access your Wix Payments dashboard, even if your Wix Payments account has been disconnected.""]",4.16718316078186
Im troubleshooting why my automated email isnt being sent after a form submission. Ive confirmed that Ive checked the automation statistics.,"I don't know. It seems like there's an issue with how your automation is triggering or sending emails, but the provided steps and context don't specify what exactly is causing the problem. You mentioned checking automation statistics, which suggests you've identified a potential culprit, but without further details, it's unclear what that is or why it's not working as expected.","[""than the contact's main/primary email.Contacts you hold only one email address for are not affected.If you're logged in and testing your form using multiple email addresses, your site will recognize that these are all from your login and will merge them under one contact. For this reason, the automation will not be delivering emails as you may expect.Step 1 | Check that the form was successfully submittedYou'll be able to see all submissions in your form's submissions table.Step 2 | Check that the right form is selected as part of your triggerIf you've set a specific form to trigger your automation (rather than any form), make sure you've selected the right form.Step 3 | Make sure there is an email/phone field in your formWhen your automation's trigger is Form submitted, and has Include tr"", ""ta and manually add recipients to an email automation.Automation is triggering, but automated email isn't sentIf your site visitor hasn't received your email but the automation has been triggered, follow the steps below.Step 1 | Check automation statisticsCheck automation statistics to see if the email was sent.You only see unique recipients in automations statistics. If an automation is triggered for the same contact on more than one occasion, it counts as only being sent once.\nGo to Automations\xa0in your site's dashboard. Scroll down to the\xa0Your automations\xa0section. Hover over the relevant email automation and click the\xa0More Actions\xa0icon\xa0. Click\xa0View email stats\xa0to view your\xa0email marketing statistics.Step 2 | Check the spam folderWhen you set up an automation to send an email to your cont"", ""hboard. Click the relevant automation and view statistics information in the panel on the right.Step 2 | Check your trigger and filter configurationSome triggers have filters (e.g., selecting a specific form on ‘Form Submitted’ trigger), and your automation might not be triggering since it's not passing the filter configuration.\nGo to Automations\xa0in your site's dashboard. Hover over the relevant automation and click the More Actions icon . Click Edit. Click on the trigger to see its settings and filters, making any updates necessary. Click\xa0Save. Step 3 | Check the delayWhen setting up your automation you might have set up a delay to make the automation wait before performing some actions. If you notice that some actions don’t execute when expected, go back and check that delay.\nGo to Autom""]",12.746539831161499
"Im trying to add a hamburger menu to my desktop site in the Wix Editor, but its not listed.","I don't know. You mentioned that you are trying to add a hamburger menu to your desktop site, but there is no mention of how to find or add it in the provided context.","[""Wix Editor: Adding and Setting Up a Hamburger Menu\nHamburger menus are menus that display a button on your live site. When visitors click the button, the menu opens in a container. This means they're a great way to let visitors browse your site without compromising on space or layout. \xa0You should know:Although the icons for hamburger and mobile site menus are similar, they are separate menus. Hamburger menus are not available to add in the mobile Editor, and any you add on desktop are not transferred to the mobile version of your site.Step 1 | Add a hamburger menu to your siteAdd a hamburger menu to your site to get started. There a variety of pre-designed options, so you can choose one that fits your site's theme and look.To add a hamburger menu:\nClick Add Elements  in the left side of th"", ""Wix Editor: Adding a Site Menu\nA site menu is an essential part of your website. Every site should have one so that your site visitors can navigate between your pages or sections.If you are using a template, your site already has a menu on it. Click the menu to customize it, or delete it and add a new one following the steps below.To add a site menu:\n \nGo to your editor. Click Add Elements \xa0on the left side of the editor. Click Menu & Anchor. Click a menu type:\n    \nMy Menus: If you've already added menus to your site, the styles you've chosen appear in this section so you can use them again. \xa0 Themed Menus: These menus have been handpicked to match your site. Horizontal Menus: A horizontal menu is usually placed in the header or footer of a site. Vertical Menus: A vertical menu can be pla"", ""Wix Editor: Finding Your Mobile Menu in the Mobile Editor\nWhen you create your website on desktop, your mobile site is automatically created for you with the same content and elements.If the desktop version of your site contains a menu, the menu is also automatically added to your mobile friendly site.In this article, learn more about:\xa0\nFinding the menu in the mobile editor Next stepsFinding your menu in the mobile editorIf you don't see the mobile menu inside your mobile editor, follow our recommendations below to rule out any potential reasons and find your menu. Click an option below to learn more.Check the menu iconIt is currently not possible to have more than one menu on your mobile site. If you have added multiple menus in the desktop editor, or have created a popup menu, it will au""]",10.945453882217407
"Im trying to connect my domain to the correct website on Wix. The domain is already added to my Wix account but for some reason, its attached to another website.",I don't know.,"['ure DNS propagation, please make sure these options are not enabled before connecting your domain to a Wix site.\nStep 1 | Add the domain to your Wix accountBefore updating the DNS settings in your domain host account, you\'ll need to add the domain to your Wix account.\xa0To add your domain:\nGo to Domains\xa0\ufeffin your Wix account. Click Add an Existing Domain. Click Connect a domain you already own.\nSelect the site you want to connect your domain to and click Continue. Enter your domain name and click Let\'s Go. Click Yes, I own this domain under the search field.\xa0 Some domain providers support connecting your domain automatically. Depending on your provider, you may see different steps. Choose an option:\nNote: If a ""Start Transfer"" option appears, click connect your domain in the sentence below it', ""Connecting a Domain Purchased from Wix\nAfter purchasing a domain from Wix, you can connect it to any upgraded site in your account. Go to the Domains page in your account and assign your domain to the site you want to connect.\xa0Important:You must upgrade your site with a plan before you can assign a domain to it.To connect your Wix domain to your site:\nGo to Domains\xa0in your Wix account.\xa0 Click the relevant option below to learn how to assign your domain to your site:\xa0Assign a domain that is currently assigned to a different site\nClick the Domain Actions icon  next to the relevant domain. Click Assign to a different Site.\n Select the site you want to connect and click Next.\nNote: If the site you're connecting is currently connected to a different domain, choose an option:\n    \nRedirect it to"", ""ain that is already connected. \xa0 Replace the current primary domain: Connect your domain and disconnect the site's current domain.\xa0   Click Assign.Check your DNS recordsMake sure your domain has the correct Wix name servers in your domain host's account. You can do a DNS lookup to check which name servers are currently resolving for your domain. Click here to view your account-specific name server records.\xa0Check your domain's statusYour domain must have an active status in order to be connected to a site. To check the status of your domain:Go to whois.com.Enter your domain name in the search field and click WHOIS. Review the domain status and expiry date.\xa0Tip: Go to the URL displayed below Domain Status to learn about each status. Note: Contact your domain registrar if you need help ensuri""]",4.7633092403411865
Im trying to set up events with my Meta Pixel for Wix Bookings. I need guidance on how to track events related to service views and bookings.,"To track events related to service views and bookings using your Meta Pixel in Wix Bookings, you can follow these steps:

1. Connect your site to Facebook Ads Manager by signing into your Facebook account and clicking ""Ads Manager"" on the top left corner of your Facebook page.
2. Click on ""Events Manager"" from the left menu.
3. Click on ""Connect Account"" and then select ""Wix Bookings"".
4. You will be asked to provide some basic information about your Wix site, such as its URL and email address.
5. Once connected, you can start tracking events related to service views and bookings by adding new event categories in the Facebook Ads Manager dashboard.

For example, you can add the following event categories:

* View Content: When a visitor views a service page
* Initiate Checkout: When a visitor clicks on the ""Book Now"" button
* Select Date: After the user selects a date for their service

You will also need to add some custom event codes to your Meta Pixel code. Here is an example of how you can do this:

```
_ga_123456789 = 'Your Event Code';
ga('Create', 'View Content');
ga('Send', 'User', 'Your User ID');
```","['Tracking Events in Wix Bookings Using Meta Pixel\nWix automatically sends events to Facebook about your Wix Bookings services on your site. Using the Meta pixel, you can track events on your site such as views and purchases for each service you offer. Connect your site\xa0to get started.\xa0The events you see in your Facebook account are:View Content: When a visitor views a service page.Initiate Checkout: When a visitor clicks on the ""Book Now"" button.Select Date: After the user selects a date for his service.Add Payment Info: After the visitor added his payment information.Purchase: When a visitor books a service and is taken to the ""Thank-you"" page.To see the event data in Facebook:Sign into your Facebook account.\xa0Click Ads Manager, located in the top left corner.\xa0Click Events Manager.', 'Using Google Analytics with Wix Bookings\nWix automatically sends events to Google Analytics about your Wix Bookings services on your site. Receive detailed data related to your services, such as customer behavior and popular booking times, to analyze key metrics and identify trends.What other events can I see on Google Analytics?The events you see in your Google Analytics account are:\nProduct Impression: When a visitor views a service you offer. Product Click: When a visitor clicks on a button or link that redirects to a service page. View Content: When a visitor views a service page. Initiate Checkout: When a visitor clicks on the ""Book Now"" button. Start Payment: When the visitor is asked to pay (but before he adds his payment information). Add Payment Info: After the visitor added his p', ""Wix Events: Understanding Wix Analytics Reports\nIn your Wix Events Analytics Reports you'll find insightful data about how guests RSVP to events, how your ticket orders change over time, and what your most popular events are. Use this information to identify trends, monitor sales, and improve future events.In this article, learn more about:\nThe types of Wix Events reports Frequently asked questions (FAQs)How to access your Wix Events reports:Go to All Reports in your site's dashboard and scroll down to the\xa0Events section.Types of Wix Events reportsUnderstanding the different types of Wix Events reports helps you gain insights into your event performance and attendee behavior. These reports provide data on ticket orders, RSVPs, and check-in rates over specified time periods, and more.Click ""]",21.88987922668457
"Im unable to access the Google Maps element in the footer of my Wix site. Im having trouble removing it, and I dont know where the overlapping items feature is located.",You are unable to locate or remove the Google Maps element in your Wix site's footer due to it being placed behind another element.,"['Wix Editor: Viewing and Selecting Overlapping Elements\nIf you are having trouble selecting an element while editing your site, it is possible that it is placed behind another element. You can select these elements to mange, adjust, or customize them with both the Layers panel, and the right-click menu.In this article, learn more about:\nSelecting elements using the Layers panel Selecting elements using the right-click menuSelecting elements using the Layers panelThe Layers panel is a clear, organized way to view and select elements on your page. Depending on your page layout, the panel is divided into the header, main page, and footer, so you can quickly locate the element you want.To select elements from the Layers panel:\nGo to your editor. Click Layers\xa0\xa0on the bottom left of the editor. C', ""oter that's covering your element. Freezing a footer means that it's always visible as visitors scroll up and down the page.\xa0\nClick the footer in your Editor. Click the Settings icon . Check the Freeze Footer toggle:\n    \nEnabled: You can either disable this option or resize the footer so that it doesn't overlap with your element. Disabled: Try resizing the footer so that it doesn't overlap with your element.  Still having issues?Contact Wix Customer Care and we'll be happy to help solve the issue.\xa0"", 'Wix Editor: Unable to Select an Element\nIf you are unable to select or find an element in the editor, it is possible that it has been placed behind another element. Follow the steps below to locate and select your elements in the editor.Step 1 | Use the Layers panel to locate an elementIf an element is placed outside the editor gridlines or behind another element, you may not be able to see it on your screen. Use the Layers panel to locate the element on the page.To open the Layers panel and find elements:\nGo to your editor. Click the Layers icon  at the bottom of your editor. Click Header, Page or Footer. Find the relevant element on the list and click to select it.Step 2 | Use the Overlapping Items featureIf the element you want to select is behind another element, you can use the Overla']",9.735423803329468
I'd like to know how to customize the cart page on the mobile version of my site.,"To customize the cart page on the mobile version of your site, follow these steps:

1. Go to your store or bookings page in the Studio Editor.
2. Click the Cart Page element.
3. Click Settings.
4. Select a placement option for the checkout button from the options provided.

Additionally, you can adjust text and add a disclaimer by editing the Cart Page text settings: 

1. Go to the Cart page element in your editor.
2. Click the Cart Page element.
3. Click Settings.
4. Click the Text tab.
5. Edit any of the text options, including adding a short message that appears between the total and checkout button.

I don't know if you can customize the mobile breakpoint or switch to mobile icon at the top of the editor.","[""ick Settings. Click the Text tab.\xa0 Edit any of the text options. (Optional) Add a disclaimer: Enter a short message (max. 90 characters).\nTip: This message appears under the total in the order summary.Customizing the Cart Page on mobileDecide where you want to display the checkout button for customers viewing your site on mobile. Choose from just displaying it only at the bottom of the page or display it at both the top and the bottom.In the Studio Editor:Many customizations are available for the mobile breakpoint in the Studio Editor, however, it's not possible to select where to display the Checkout button.To customize the cart on mobile:\nClick the\xa0Switch to mobile\xa0icon\xa0\xa0at the top of the editor. Click the Cart Page in the mobile Editor.\xa0 Click Settings. Select a placement option for the"", ""Customizing the Cart Page\nImportant:This article is relevant for Wix Stores, Wix Bookings, and Wix Restaurants Orders (New).Similar to a shopping cart in a supermarket, your Cart Page is where customers place items they are interested in buying. When they're done browsing, they can proceed to checkout and complete the order.In this article, learn more about:\nAccessing the Cart page settings Customizing the settings of your Cart page Designing your Cart page Editing text on the Cart page Customizing the Cart page on mobile Frequently asked questions (FAQs)Accessing the Cart page settingsAccess to the Cart page varies according to which business solution(s) you use:\nWix Stores: The Cart page is one of your Store pages. Wix Bookings: The Cart page is one of your Bookings pages. Wix Restaurant"", ""t Page.\xa0 Payment methods: Design the express checkout buttons (e.g. PayPal).\xa0  Tips:\nTo optimize the way the cart displays on mobile, make sure that the mobile page background color and cart background color are the same. If you go to the mobile editor and change the page background, it doesn't affect the background color on desktop.\xa0Editing your Cart Page textAdjust the text that appears on your Cart Page so it has the same tone and voice as the rest of your site. You can edit titles and buttons on the page.You can also add a short message that appears between the total and your checkout button.To edit your Cart Page text: \nGo to the Cart page in your editor. Click the Cart Page element. Click Settings. Click the Text tab.\xa0 Edit any of the text options. (Optional) Add a disclaimer: Enter ""]",16.95904278755188
